scene,row_index,event_id,referent_name,panel_id,gt_x,gt_y,projection_valid,status
scene3,154,scene3_155,van1,P1,972.20,890.06,True,point_evaluable
scene3,154,scene3_155,van1,P2,973.81,893.53,True,point_evaluable
scene3,154,scene3_155,van1,P3,978.70,898.51,True,point_evaluable
scene3,155,scene3_156,van1,P1,930.36,879.79,True,point_evaluable
scene3,155,scene3_156,van1,P2,882.51,944.89,True,point_evaluable
scene3,155,scene3_156,van1,P3,934.34,1162.80,True,point_evaluable
scene3,155,scene3_156,runway1,P1,1030.60,825.17,True,point_evaluable
scene3,155,scene3_156,runway1,P2,981.18,889.89,True,point_evaluable
scene3,155,scene3_156,runway1,P3,1035.26,1104.80,True,point_evaluable
scene3,156,scene3_157,car4,P1,1010.95,903.86,True,point_evaluable
scene3,156,scene3_157,car4,P2,1118.83,693.19,True,point_evaluable
scene3,156,scene3_157,car4,P3,1124.23,691.18,True,point_evaluable
scene3,156,scene3_157,spotC,P1,838.65,1136.65,True,point_evaluable
scene3,156,scene3_157,spotC,P2,928.90,923.55,True,point_evaluable
scene3,156,scene3_157,spotC,P3,932.12,920.57,True,point_evaluable
scene3,157,scene3_158,drone3,P1,951.93,847.62,True,point_evaluable
scene3,157,scene3_158,drone3,P2,965.88,868.93,True,point_evaluable
scene3,157,scene3_158,drone3,P3,973.18,907.03,True,point_evaluable
scene3,158,scene3_159,car5,P1,951.25,948.18,True,point_evaluable
scene3,158,scene3_159,car5,P2,988.32,944.50,True,point_evaluable
scene3,158,scene3_159,car5,P3,991.42,944.19,True,point_evaluable
scene3,159,scene3_160,van1,P1,992.32,915.86,True,point_evaluable
scene3,159,scene3_160,van1,P2,1009.61,906.76,True,point_evaluable
scene3,159,scene3_160,van1,P3,932.64,1321.49,True,point_evaluable
scene3,160,scene3_161,truck1,P1,881.31,866.91,True,point_evaluable
scene3,160,scene3_161,truck1,P2,72.08,1103.55,True,point_evaluable
scene3,160,scene3_161,truck1,P3,301.40,999.71,True,point_evaluable
scene3,160,scene3_161,building1,P1,,,False,projection_invalid
scene3,160,scene3_161,building1,P2,1138.53,851.18,True,point_evaluable
scene3,160,scene3_161,building1,P3,1272.50,816.40,True,point_evaluable
scene3,161,scene3_162,truck1,P1,494.17,818.15,True,point_evaluable
scene3,161,scene3_162,truck1,P2,705.78,858.06,True,point_evaluable
scene3,161,scene3_162,truck1,P3,731.38,943.57,True,point_evaluable
scene3,161,scene3_162,runway1,P1,813.77,758.00,True,point_evaluable
scene3,161,scene3_162,runway1,P2,990.30,811.68,True,point_evaluable
scene3,161,scene3_162,runway1,P3,1012.77,912.55,True,point_evaluable
scene3,161,scene3_162,person1,P1,1047.05,890.98,True,point_evaluable
scene3,161,scene3_162,person1,P2,1220.36,954.31,True,point_evaluable
scene3,161,scene3_162,person1,P3,1240.51,1067.07,True,point_evaluable
scene3,162,scene3_163,drone3,P1,986.88,932.28,True,point_evaluable
scene3,162,scene3_163,drone3,P2,982.24,944.02,True,point_evaluable
scene3,162,scene3_163,drone3,P3,745.92,790.32,True,point_evaluable
scene3,163,scene3_164,truck1,P1,485.68,820.18,True,point_evaluable
scene3,163,scene3_164,truck1,P2,895.08,1037.16,True,point_evaluable
scene3,163,scene3_164,truck1,P3,875.37,980.05,True,point_evaluable
scene3,163,scene3_164,building3,P1,464.85,688.78,True,point_evaluable
scene3,163,scene3_164,building3,P2,900.97,931.97,True,point_evaluable
scene3,163,scene3_164,building3,P3,884.67,875.00,True,point_evaluable
scene3,163,scene3_164,person1,P1,1036.18,918.20,True,point_evaluable
scene3,163,scene3_164,person1,P2,1443.37,1214.76,True,point_evaluable
scene3,163,scene3_164,person1,P3,1400.02,1169.81,True,point_evaluable
scene3,164,scene3_165,car1,P1,1611.02,1071.48,True,point_evaluable
scene3,164,scene3_165,car1,P2,1082.82,965.78,True,point_evaluable
scene3,164,scene3_165,car1,P3,1101.18,979.39,True,point_evaluable
scene3,164,scene3_165,person3,P1,1003.78,894.81,True,point_evaluable
scene3,164,scene3_165,person3,P2,535.83,881.62,True,point_evaluable
scene3,164,scene3_165,person3,P3,560.63,889.60,True,point_evaluable
scene3,165,scene3_166,car4,P1,1011.36,924.91,True,point_evaluable
scene3,165,scene3_166,car4,P2,1036.36,934.98,True,point_evaluable
scene3,165,scene3_166,car4,P3,1047.79,958.56,True,point_evaluable
scene3,166,scene3_167,building2,P1,1030.66,862.69,True,point_evaluable
scene3,166,scene3_167,building2,P2,1034.97,864.14,True,point_evaluable
scene3,166,scene3_167,building2,P3,1151.37,903.68,True,point_evaluable
scene3,167,scene3_168,drone2,P1,1031.01,908.66,True,point_evaluable
scene3,167,scene3_168,drone2,P2,1038.98,921.87,True,point_evaluable
scene3,168,scene3_169,truck1,P1,893.32,859.96,True,point_evaluable
scene3,168,scene3_169,truck1,P2,575.05,1002.36,True,point_evaluable
scene3,168,scene3_169,truck1,P3,588.20,954.71,True,point_evaluable
scene3,168,scene3_169,building2,P1,1420.99,739.46,True,point_evaluable
scene3,168,scene3_169,building2,P2,1071.96,886.11,True,point_evaluable
scene3,168,scene3_169,building2,P3,1086.82,854.99,True,point_evaluable
scene3,169,scene3_170,truck1,P1,900.27,867.86,True,point_evaluable
scene3,169,scene3_170,truck1,P2,930.71,863.07,True,point_evaluable
scene3,169,scene3_170,truck1,P3,801.84,1318.64,True,point_evaluable
scene3,170,scene3_171,car4,P1,960.78,897.67,True,point_evaluable
scene3,170,scene3_171,car4,P2,990.26,896.88,True,point_evaluable
scene3,170,scene3_171,car4,P3,1068.46,1379.41,True,point_evaluable
scene3,171,scene3_172,drone2,P1,1218.35,822.74,True,point_evaluable
scene3,171,scene3_172,drone2,P2,1059.32,889.85,True,point_evaluable
scene3,171,scene3_172,drone2,P3,1109.43,1046.04,True,point_evaluable
scene3,171,scene3_172,person2,P1,981.23,964.93,True,point_evaluable
scene3,171,scene3_172,person2,P2,838.93,1037.86,True,point_evaluable
scene3,171,scene3_172,person2,P3,881.37,1195.11,True,point_evaluable
scene3,172,scene3_173,car4,P1,970.46,897.98,True,point_evaluable
scene3,172,scene3_173,car4,P2,975.04,945.48,True,point_evaluable
scene3,172,scene3_173,car4,P3,965.13,964.47,True,point_evaluable
scene3,172,scene3_173,runway1,P1,951.14,799.08,True,point_evaluable
scene3,172,scene3_173,runway1,P2,957.55,847.60,True,point_evaluable
scene3,172,scene3_173,runway1,P3,945.98,867.20,True,point_evaluable
scene3,173,scene3_174,van1,P1,909.53,900.79,True,point_evaluable
scene3,173,scene3_174,van1,P2,359.81,1107.23,True,point_evaluable
scene3,173,scene3_174,van1,P3,817.89,1245.29,True,point_evaluable
scene3,173,scene3_174,building1,P1,1790.87,728.24,True,point_evaluable
scene3,173,scene3_174,building1,P2,1108.20,875.51,True,point_evaluable
scene3,173,scene3_174,building1,P3,1594.70,1045.76,True,point_evaluable
scene3,174,scene3_175,van1,P1,977.19,892.53,True,point_evaluable
scene3,174,scene3_175,van1,P2,302.29,770.08,True,point_evaluable
scene3,174,scene3_175,van1,P3,755.78,1028.27,True,point_evaluable
scene3,174,scene3_175,car2,P1,,,False,projection_invalid
scene3,174,scene3_175,car2,P2,,,False,projection_invalid
scene3,174,scene3_175,car2,P3,,,False,projection_invalid
scene3,175,scene3_176,truck1,P1,915.40,900.92,True,point_evaluable
scene3,175,scene3_176,truck1,P2,,,False,projection_invalid
scene3,175,scene3_176,truck1,P3,651.40,1044.15,True,point_evaluable
scene3,175,scene3_176,car2,P1,,,False,projection_invalid
scene3,175,scene3_176,car2,P2,,,False,projection_invalid
scene3,175,scene3_176,car2,P3,,,False,projection_invalid
scene3,175,scene3_176,person3,P1,1315.27,878.54,True,point_evaluable
scene3,175,scene3_176,person3,P2,522.74,622.02,True,point_evaluable
scene3,175,scene3_176,person3,P3,1041.85,990.66,True,point_evaluable
scene3,176,scene3_177,car5,P1,913.89,881.93,True,point_evaluable
scene3,176,scene3_177,car5,P2,,,False,projection_invalid
scene3,176,scene3_177,car5,P3,178.40,948.08,True,point_evaluable
scene3,176,scene3_177,spotA,P1,,,False,projection_invalid
scene3,176,scene3_177,spotA,P2,1131.02,861.30,True,point_evaluable
scene3,176,scene3_177,spotA,P3,1648.31,925.37,True,point_evaluable
scene3,177,scene3_178,car4,P1,1014.17,914.35,True,point_evaluable
scene3,177,scene3_178,car4,P2,440.68,1104.99,True,point_evaluable
scene3,177,scene3_178,car4,P3,860.91,1244.31,True,point_evaluable
scene3,177,scene3_178,spotE,P1,,,False,projection_invalid
scene3,177,scene3_178,spotE,P2,1131.48,890.74,True,point_evaluable
scene3,177,scene3_178,spotE,P3,1620.28,1070.49,True,point_evaluable
scene3,178,scene3_179,van1,P1,979.68,807.02,True,point_evaluable
scene3,178,scene3_179,van1,P2,280.31,1134.26,True,point_evaluable
scene3,178,scene3_179,van1,P3,279.74,1146.01,True,point_evaluable
scene3,178,scene3_179,building1,P1,,,False,projection_invalid
scene3,178,scene3_179,building1,P2,1065.54,907.76,True,point_evaluable
scene3,178,scene3_179,building1,P3,1061.38,901.36,True,point_evaluable
scene3,178,scene3_179,person2,P1,940.03,950.27,True,point_evaluable
scene3,178,scene3_179,person2,P2,211.17,1359.08,True,point_evaluable
scene3,178,scene3_179,person2,P3,216.41,1372.35,True,point_evaluable
scene3,179,scene3_180,van1,P1,909.94,874.66,True,point_evaluable
scene3,179,scene3_180,van1,P2,692.12,996.81,True,point_evaluable
scene3,179,scene3_180,van1,P3,847.07,1321.35,True,point_evaluable
scene3,179,scene3_180,building2,P1,1219.23,723.15,True,point_evaluable
scene3,179,scene3_180,building2,P2,989.23,844.27,True,point_evaluable
scene3,179,scene3_180,building2,P3,1155.32,1151.44,True,point_evaluable
scene3,180,scene3_181,drone2,P1,1030.56,967.90,True,point_evaluable
scene3,180,scene3_181,drone2,P2,1120.87,1373.36,True,point_evaluable
scene3,180,scene3_181,drone2,P3,1123.75,1371.80,True,point_evaluable
scene3,181,scene3_182,van1,P1,927.20,875.60,True,point_evaluable
scene3,181,scene3_182,van1,P2,683.58,961.67,True,point_evaluable
scene3,181,scene3_182,van1,P3,752.05,968.58,True,point_evaluable
scene3,181,scene3_182,spotD,P1,1275.15,786.73,True,point_evaluable
scene3,181,scene3_182,spotD,P2,1017.19,862.55,True,point_evaluable
scene3,181,scene3_182,spotD,P3,1085.81,891.93,True,point_evaluable
scene3,182,scene3_183,truck1,P1,872.40,856.61,True,point_evaluable
scene3,182,scene3_183,truck1,P2,,,False,projection_invalid
scene3,182,scene3_183,truck1,P3,383.57,956.44,True,point_evaluable
scene3,182,scene3_183,building1,P1,,,False,projection_invalid
scene3,182,scene3_183,building1,P2,1078.71,852.27,True,point_evaluable
scene3,182,scene3_183,building1,P3,1340.76,818.34,True,point_evaluable
scene3,183,scene3_184,truck1,P1,850.56,856.16,True,point_evaluable
scene3,183,scene3_184,truck1,P2,,,False,projection_invalid
scene3,183,scene3_184,truck1,P3,408.52,927.60,True,point_evaluable
scene3,183,scene3_184,car2,P1,,,False,projection_invalid
scene3,183,scene3_184,car2,P2,,,False,projection_invalid
scene3,183,scene3_184,car2,P3,,,False,projection_invalid
scene3,184,scene3_185,drone1,P1,1066.53,860.62,True,point_evaluable
scene3,184,scene3_185,drone1,P2,1109.04,961.36,True,point_evaluable
scene3,184,scene3_185,drone1,P3,1137.05,1041.90,True,point_evaluable
scene3,184,scene3_185,building2,P1,865.63,715.91,True,point_evaluable
scene3,184,scene3_185,building2,P2,910.10,824.63,True,point_evaluable
scene3,184,scene3_185,building2,P3,937.11,904.21,True,point_evaluable
scene3,185,scene3_186,truck1,P1,909.20,848.00,True,point_evaluable
scene3,185,scene3_186,truck1,P2,910.80,857.97,True,point_evaluable
scene3,185,scene3_186,truck1,P3,813.69,1217.09,True,point_evaluable
scene3,186,scene3_187,car1,P1,1484.18,938.20,True,point_evaluable
scene3,186,scene3_187,car1,P2,1078.72,915.98,True,point_evaluable
scene3,186,scene3_187,car1,P3,1091.13,1092.88,True,point_evaluable
scene3,186,scene3_187,spotE,P1,1604.59,755.06,True,point_evaluable
scene3,186,scene3_187,spotE,P2,1134.75,761.59,True,point_evaluable
scene3,186,scene3_187,spotE,P3,1133.22,938.60,True,point_evaluable
scene3,186,scene3_187,person1,P1,1046.33,942.95,True,point_evaluable
scene3,186,scene3_187,person1,P2,701.08,978.84,True,point_evaluable
scene3,186,scene3_187,person1,P3,706.45,1175.31,True,point_evaluable
scene3,187,scene3_188,drone1,P1,1072.40,855.48,True,point_evaluable
scene3,187,scene3_188,drone1,P2,1082.20,895.79,True,point_evaluable
scene3,187,scene3_188,drone1,P3,1089.49,901.96,True,point_evaluable
scene3,188,scene3_189,van1,P1,1040.89,905.22,True,point_evaluable
scene3,188,scene3_189,van1,P2,1042.16,919.01,True,point_evaluable
scene3,188,scene3_189,van1,P3,940.55,1247.70,True,point_evaluable
scene3,189,scene3_190,building3,P1,562.36,907.11,True,point_evaluable
scene3,189,scene3_190,building3,P2,856.03,954.36,True,point_evaluable
scene3,189,scene3_190,building3,P3,842.65,948.28,True,point_evaluable
scene3,189,scene3_190,person3,P1,967.58,963.95,True,point_evaluable
scene3,189,scene3_190,person3,P2,1241.29,1018.16,True,point_evaluable
scene3,189,scene3_190,person3,P3,1225.82,1014.90,True,point_evaluable
scene3,190,scene3_191,truck1,P1,558.11,804.19,True,point_evaluable
scene3,190,scene3_191,truck1,P2,935.52,870.19,True,point_evaluable
scene3,190,scene3_191,truck1,P3,931.95,876.48,True,point_evaluable
scene3,190,scene3_191,person1,P1,1089.87,913.58,True,point_evaluable
scene3,190,scene3_191,person1,P2,1478.09,1043.01,True,point_evaluable
scene3,190,scene3_191,person1,P3,1473.09,1049.64,True,point_evaluable
scene3,191,scene3_192,van1,P1,976.37,916.04,True,point_evaluable
scene3,191,scene3_192,van1,P2,1001.22,944.84,True,point_evaluable
scene3,191,scene3_192,van1,P3,954.61,1238.18,True,point_evaluable
scene3,192,scene3_193,car2,P1,,,False,projection_invalid
scene3,192,scene3_193,car2,P2,,,False,projection_invalid
scene3,192,scene3_193,car2,P3,1831.58,360.27,True,point_evaluable
scene3,192,scene3_193,building2,P1,633.78,548.98,True,point_evaluable
scene3,192,scene3_193,building2,P2,1098.02,892.92,True,point_evaluable
scene3,192,scene3_193,building2,P3,1276.23,1164.34,True,point_evaluable
scene3,193,scene3_194,truck1,P1,860.36,882.68,True,point_evaluable
scene3,193,scene3_194,truck1,P2,,,False,projection_invalid
scene3,193,scene3_194,truck1,P3,162.11,1020.69,True,point_evaluable
scene3,193,scene3_194,person3,P1,1249.91,833.01,True,point_evaluable
scene3,193,scene3_194,person3,P2,222.45,985.20,True,point_evaluable
scene3,193,scene3_194,person3,P3,710.49,945.12,True,point_evaluable
scene3,193,scene3_194,spotA,P1,,,False,projection_invalid
scene3,193,scene3_194,spotA,P2,1096.34,944.55,True,point_evaluable
scene3,193,scene3_194,spotA,P3,1511.22,1028.38,True,point_evaluable
scene3,194,scene3_195,truck1,P1,927.05,954.29,True,point_evaluable
scene3,194,scene3_195,truck1,P2,941.32,957.47,True,point_evaluable
scene3,194,scene3_195,truck1,P3,750.21,1297.21,True,point_evaluable
scene3,194,scene3_195,person3,P1,1326.23,924.00,True,point_evaluable
scene3,194,scene3_195,person3,P2,1344.13,929.29,True,point_evaluable
scene3,194,scene3_195,person3,P3,1162.19,1247.27,True,point_evaluable
scene3,195,scene3_196,van1,P1,921.56,897.57,True,point_evaluable
scene3,195,scene3_196,van1,P2,937.99,905.39,True,point_evaluable
scene3,195,scene3_196,van1,P3,911.65,987.65,True,point_evaluable
scene3,196,scene3_197,car2,P1,,,False,projection_invalid
scene3,196,scene3_197,car2,P2,,,False,projection_invalid
scene3,196,scene3_197,car2,P3,988.05,98.94,True,point_evaluable
scene3,196,scene3_197,spotE,P1,1139.19,611.01,True,point_evaluable
scene3,196,scene3_197,spotE,P2,1072.05,791.78,True,point_evaluable
scene3,196,scene3_197,spotE,P3,1060.74,855.03,True,point_evaluable
scene3,197,scene3_198,car3,P1,985.52,897.78,True,point_evaluable
scene3,197,scene3_198,car3,P2,268.99,1070.77,True,point_evaluable
scene3,197,scene3_198,car3,P3,279.14,1024.26,True,point_evaluable
scene3,197,scene3_198,spotA,P1,,,False,projection_invalid
scene3,197,scene3_198,spotA,P2,1058.47,882.50,True,point_evaluable
scene3,197,scene3_198,spotA,P3,1062.59,837.32,True,point_evaluable
scene3,198,scene3_199,truck1,P1,943.42,836.52,True,point_evaluable
scene3,198,scene3_199,truck1,P2,946.41,861.08,True,point_evaluable
scene3,198,scene3_199,truck1,P3,839.66,1019.03,True,point_evaluable
scene3,199,scene3_200,car2,P1,,,False,projection_invalid
scene3,199,scene3_200,car2,P2,,,False,projection_invalid
scene3,199,scene3_200,car2,P3,1789.39,319.38,True,point_evaluable
scene3,200,scene3_201,car3,P1,997.63,864.96,True,point_evaluable
scene3,200,scene3_201,car3,P2,950.82,876.35,True,point_evaluable
scene3,200,scene3_201,car3,P3,254.36,1073.37,True,point_evaluable
scene3,200,scene3_201,spotA,P1,,,False,projection_invalid
scene3,200,scene3_201,spotA,P2,1883.01,832.12,True,point_evaluable
scene3,200,scene3_201,spotA,P3,1044.24,862.09,True,point_evaluable
scene3,201,scene3_202,truck1,P1,944.08,875.92,True,point_evaluable
scene3,201,scene3_202,truck1,P2,961.68,912.82,True,point_evaluable
scene3,201,scene3_202,truck1,P3,966.29,893.84,True,point_evaluable
scene3,202,scene3_203,car2,P1,1022.69,10.47,True,point_evaluable
scene3,202,scene3_203,car2,P2,1065.78,208.87,True,point_evaluable
scene3,202,scene3_203,car2,P3,1241.76,95.20,True,point_evaluable
scene3,202,scene3_203,building1,P1,998.58,764.37,True,point_evaluable
scene3,202,scene3_203,building1,P2,1033.94,855.90,True,point_evaluable
scene3,202,scene3_203,building1,P3,1155.66,815.70,True,point_evaluable
scene3,203,scene3_204,car3,P1,1004.40,961.72,True,point_evaluable
scene3,203,scene3_204,car3,P2,985.72,881.40,True,point_evaluable
scene3,203,scene3_204,car3,P3,965.13,871.13,True,point_evaluable
scene3,203,scene3_204,person3,P1,962.78,841.51,True,point_evaluable
scene3,203,scene3_204,person3,P2,942.28,758.47,True,point_evaluable
scene3,203,scene3_204,person3,P3,920.15,747.87,True,point_evaluable
scene3,204,scene3_205,truck1,P1,875.92,882.22,True,point_evaluable
scene3,204,scene3_205,truck1,P2,909.10,890.15,True,point_evaluable
scene3,204,scene3_205,truck1,P3,833.46,868.88,True,point_evaluable
scene3,205,scene3_206,car2,P1,,,False,projection_invalid
scene3,205,scene3_206,car2,P2,1555.98,3.57,True,point_evaluable
scene3,205,scene3_206,car2,P3,,,False,projection_invalid
scene3,205,scene3_206,building2,P1,981.12,851.33,True,point_evaluable
scene3,205,scene3_206,building2,P2,1004.11,871.16,True,point_evaluable
scene3,205,scene3_206,building2,P3,1093.83,825.08,True,point_evaluable
scene3,206,scene3_207,car3,P1,999.78,921.15,True,point_evaluable
scene3,206,scene3_207,car3,P2,1076.87,962.96,True,point_evaluable
scene3,206,scene3_207,car3,P3,1089.82,965.47,True,point_evaluable
scene3,206,scene3_207,runway1,P1,856.72,815.86,True,point_evaluable
scene3,206,scene3_207,runway1,P2,934.22,859.68,True,point_evaluable
scene3,206,scene3_207,runway1,P3,948.98,859.20,True,point_evaluable
scene3,207,scene3_208,car1,P1,1066.22,892.68,True,point_evaluable
scene3,207,scene3_208,car1,P2,1410.17,1064.43,True,point_evaluable
scene3,207,scene3_208,car1,P3,1439.26,1052.62,True,point_evaluable
scene3,207,scene3_208,building2,P1,602.92,723.13,True,point_evaluable
scene3,207,scene3_208,building2,P2,948.22,865.50,True,point_evaluable
scene3,207,scene3_208,building2,P3,973.03,844.69,True,point_evaluable
scene3,208,scene3_209,van1,P1,966.29,901.62,True,point_evaluable
scene3,208,scene3_209,van1,P2,998.09,924.19,True,point_evaluable
scene3,208,scene3_209,van1,P3,993.76,914.09,True,point_evaluable
scene3,209,scene3_210,van1,P1,722.04,818.69,True,point_evaluable
scene3,209,scene3_210,van1,P2,981.61,901.98,True,point_evaluable
scene3,209,scene3_210,van1,P3,989.29,905.73,True,point_evaluable
scene3,209,scene3_210,person1,P1,1052.06,884.35,True,point_evaluable
scene3,209,scene3_210,person1,P2,1313.75,1005.47,True,point_evaluable
scene3,209,scene3_210,person1,P3,1320.66,1016.78,True,point_evaluable
scene3,210,scene3_211,drone2,P1,1003.93,890.47,True,point_evaluable
scene3,210,scene3_211,drone2,P2,975.51,1010.70,True,point_evaluable
scene3,210,scene3_211,drone2,P3,975.88,1011.55,True,point_evaluable
scene3,210,scene3_211,building2,P1,1115.59,743.02,True,point_evaluable
scene3,210,scene3_211,building2,P2,1083.96,870.16,True,point_evaluable
scene3,210,scene3_211,building2,P3,1084.33,871.00,True,point_evaluable
scene3,211,scene3_212,car3,P1,985.77,894.89,True,point_evaluable
scene3,211,scene3_212,car3,P2,990.46,893.20,True,point_evaluable
scene3,211,scene3_212,car3,P3,1006.72,887.94,True,point_evaluable
scene3,212,scene3_213,truck1,P1,975.46,871.81,True,point_evaluable
scene3,212,scene3_213,truck1,P2,987.34,877.77,True,point_evaluable
scene3,212,scene3_213,truck1,P3,1032.79,859.67,True,point_evaluable
scene3,213,scene3_214,car2,P1,,,False,projection_invalid
scene3,213,scene3_214,car2,P2,,,False,projection_invalid
scene3,213,scene3_214,car2,P3,,,False,projection_invalid
scene3,213,scene3_214,building2,P1,737.71,712.04,True,point_evaluable
scene3,213,scene3_214,building2,P2,921.57,844.22,True,point_evaluable
scene3,213,scene3_214,building2,P3,958.01,843.43,True,point_evaluable
scene3,214,scene3_215,truck1,P1,936.31,913.57,True,point_evaluable
scene3,214,scene3_215,truck1,P2,958.27,905.43,True,point_evaluable
scene3,214,scene3_215,truck1,P3,872.51,868.74,True,point_evaluable
scene3,215,scene3_216,car3,P1,996.60,913.51,True,point_evaluable
scene3,215,scene3_216,car3,P2,640.05,1109.70,True,point_evaluable
scene3,215,scene3_216,car3,P3,904.61,1026.98,True,point_evaluable
scene3,215,scene3_216,building1,P1,1511.01,658.16,True,point_evaluable
scene3,215,scene3_216,building1,P2,1072.93,868.74,True,point_evaluable
scene3,215,scene3_216,building1,P3,1370.11,816.47,True,point_evaluable
scene3,216,scene3_217,drone3,P1,903.54,851.45,True,point_evaluable
scene3,216,scene3_217,drone3,P2,628.63,459.48,True,point_evaluable
scene3,216,scene3_217,drone3,P3,629.86,466.94,True,point_evaluable
scene3,216,scene3_217,spotC,P1,1076.21,1287.89,True,point_evaluable
scene3,216,scene3_217,spotC,P2,902.83,923.60,True,point_evaluable
scene3,216,scene3_217,spotC,P3,899.20,930.90,True,point_evaluable
scene3,217,scene3_218,drone3,P1,940.91,913.77,True,point_evaluable
scene3,217,scene3_218,drone3,P2,,,False,projection_invalid
scene3,217,scene3_218,drone3,P3,,,False,projection_invalid
scene3,217,scene3_218,spotE,P1,,,False,projection_invalid
scene3,217,scene3_218,spotE,P2,1148.02,989.41,True,point_evaluable
scene3,217,scene3_218,spotE,P3,1118.01,1001.93,True,point_evaluable
scene3,218,scene3_219,car4,P1,1035.35,907.76,True,point_evaluable
scene3,218,scene3_219,car4,P2,1034.28,901.54,True,point_evaluable
scene3,218,scene3_219,car4,P3,1036.70,901.95,True,point_evaluable
scene3,219,scene3_220,van1,P1,983.41,943.31,True,point_evaluable
scene3,219,scene3_220,van1,P2,981.33,937.55,True,point_evaluable
scene3,219,scene3_220,van1,P3,988.91,955.66,True,point_evaluable
scene3,220,scene3_221,car4,P1,868.94,879.78,True,point_evaluable
scene3,220,scene3_221,car4,P2,773.59,1025.45,True,point_evaluable
scene3,220,scene3_221,car4,P3,791.78,1053.55,True,point_evaluable
scene3,220,scene3_221,spotD,P1,1081.80,742.75,True,point_evaluable
scene3,220,scene3_221,spotD,P2,981.09,887.58,True,point_evaluable
scene3,220,scene3_221,spotD,P3,999.30,916.44,True,point_evaluable
scene3,221,scene3_222,truck1,P1,963.99,884.11,True,point_evaluable
scene3,221,scene3_222,truck1,P2,961.42,894.26,True,point_evaluable
scene3,222,scene3_223,van1,P1,945.97,908.52,True,point_evaluable
scene3,222,scene3_223,van1,P2,950.41,937.98,True,point_evaluable
scene3,223,scene3_224,truck1,P1,768.58,781.85,True,point_evaluable
scene3,223,scene3_224,truck1,P2,908.44,885.33,True,point_evaluable
scene3,223,scene3_224,truck1,P3,,,False,projection_invalid
scene3,223,scene3_224,car1,P1,1893.63,975.48,True,point_evaluable
scene3,223,scene3_224,car1,P2,,,False,projection_invalid
scene3,223,scene3_224,car1,P3,1020.21,981.63,True,point_evaluable
scene3,223,scene3_224,person2,P1,915.72,955.90,True,point_evaluable
scene3,223,scene3_224,person2,P2,1041.87,1060.48,True,point_evaluable
scene3,223,scene3_224,person2,P3,98.51,1291.09,True,point_evaluable
scene3,224,scene3_225,car2,P1,,,False,projection_invalid
scene3,225,scene3_226,building2,P1,982.52,881.86,True,point_evaluable
scene3,225,scene3_226,building2,P2,996.74,906.84,True,point_evaluable
scene3,226,scene3_227,drone2,P1,982.46,882.56,True,point_evaluable
scene3,226,scene3_227,drone2,P2,997.15,943.68,True,point_evaluable
scene3,227,scene3_228,drone3,P1,368.60,684.33,True,point_evaluable
scene3,227,scene3_228,drone3,P2,898.98,837.45,True,point_evaluable
scene3,227,scene3_228,drone3,P3,873.38,874.26,True,point_evaluable
scene3,227,scene3_228,person1,P1,1058.34,910.93,True,point_evaluable
scene3,227,scene3_228,person1,P2,1557.82,1103.39,True,point_evaluable
scene3,227,scene3_228,person1,P3,1518.19,1145.49,True,point_evaluable
scene3,228,scene3_229,drone2,P1,976.58,911.16,True,point_evaluable
scene3,228,scene3_229,drone2,P2,983.32,950.61,True,point_evaluable
scene3,229,scene3_230,van1,P1,955.58,933.45,True,point_evaluable
scene3,229,scene3_230,van1,P2,964.83,961.19,True,point_evaluable
scene3,230,scene3_231,truck1,P1,885.23,861.50,True,point_evaluable
scene3,230,scene3_231,truck1,P2,815.96,881.64,True,point_evaluable
scene3,230,scene3_231,truck1,P3,425.92,991.31,True,point_evaluable
scene3,230,scene3_231,spotD,P1,1450.45,823.48,True,point_evaluable
scene3,230,scene3_231,spotD,P2,1356.25,827.64,True,point_evaluable
scene3,230,scene3_231,spotD,P3,994.27,903.01,True,point_evaluable
scene3,231,scene3_232,drone1,P1,1071.04,886.18,True,point_evaluable
scene3,231,scene3_232,drone1,P2,1099.68,903.24,True,point_evaluable
scene3,232,scene3_233,car5,P1,955.05,915.69,True,point_evaluable
scene3,232,scene3_233,car5,P2,975.22,937.90,True,point_evaluable
scene3,233,scene3_234,van1,P1,753.96,870.89,True,point_evaluable
scene3,233,scene3_234,van1,P2,929.78,926.87,True,point_evaluable
scene3,234,scene3_235,truck1,P1,932.89,914.01,True,point_evaluable
scene3,234,scene3_235,truck1,P2,948.35,925.07,True,point_evaluable
scene3,234,scene3_235,truck1,P3,948.96,917.67,True,point_evaluable
scene3,235,scene3_236,van1,P1,943.14,932.96,True,point_evaluable
scene3,235,scene3_236,van1,P2,943.18,935.11,True,point_evaluable
scene3,236,scene3_237,drone1,P1,1087.51,906.03,True,point_evaluable
scene3,236,scene3_237,drone1,P2,1095.30,938.67,True,point_evaluable
scene3,236,scene3_237,drone1,P3,1106.34,946.12,True,point_evaluable
scene3,237,scene3_238,car2,P1,,,False,projection_invalid
scene3,237,scene3_238,car2,P2,,,False,projection_invalid
scene3,237,scene3_238,car2,P3,,,False,projection_invalid
scene3,237,scene3_238,spotB,P1,,,False,projection_invalid
scene3,237,scene3_238,spotB,P2,1131.14,976.66,True,point_evaluable
scene3,237,scene3_238,spotB,P3,1142.86,991.66,True,point_evaluable
