scene,row_index,event_id,gt_anchor_ids,gt_points_json,gt_count,gt_mapping_status,gt_mapping_detail
scene3,431,scene3_432,"car1,car4,spotB","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]}]",3,valid,
scene3,432,scene3_433,"building1,car4,person3","[{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",3,valid,
scene3,433,scene3_434,"building1,building2","[{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]}]",2,valid,
scene3,434,scene3_435,"truck1,car5,spotC","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]}]",3,valid,
scene3,435,scene3_436,"truck1,van1,spotA","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""spotA"",""point"":[22.76,-6.346,16.7]}]",3,valid,
scene3,436,scene3_437,"truck1,car3,person2","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",3,valid,
scene3,437,scene3_438,"truck1,person2","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",2,valid,
scene3,438,scene3_439,"van1,person1,spotB","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]}]",3,valid,
scene3,439,scene3_440,"drone1,car2,car5","[{""id"":""drone1"",""point"":[4.46,-3.63,12.36]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]}]",3,valid,
scene3,440,scene3_441,truck1,"[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",1,valid,
scene3,441,scene3_442,"car2,car3,building2,person3","[{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",4,valid,
scene3,442,scene3_443,"truck1,car3,person2","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",3,valid,
scene3,443,scene3_444,"drone3,building1,car4,spotE","[{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]}]",4,valid,
scene3,444,scene3_445,"car4,building1,car5,spotB","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]}]",4,valid,
scene3,445,scene3_446,"drone2,van1,runway1","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]}]",3,valid,
scene3,446,scene3_447,"car1,runway1,van1","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",3,valid,
scene3,447,scene3_448,"van1,runway1,truck1,person3","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",4,valid,
scene3,448,scene3_449,"van1,runway1,truck1,spotA","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""spotA"",""point"":[22.76,-6.346,16.7]}]",4,valid,
scene3,449,scene3_450,"truck1,building2,van1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",3,valid,
scene3,450,scene3_451,"van1,drone2,runway1","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]}]",3,valid,
scene3,451,scene3_452,truck1,"[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",1,valid,
scene3,452,scene3_453,"drone2,van1","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",2,valid,
scene3,453,scene3_454,"van1,car1,person2","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",3,valid,
scene3,454,scene3_455,"car1,building1,van1","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",3,valid,
scene3,455,scene3_456,"car5,runway1,van1,building3","[{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]}]",4,valid,
scene3,456,scene3_457,"truck1,van1,person3","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",3,valid,
scene3,457,scene3_458,"drone2,truck1,spotA,person2","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""spotA"",""point"":[22.76,-6.346,16.7]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",4,valid,
scene3,458,scene3_459,"truck1,car5,person1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]}]",3,valid,
scene3,459,scene3_460,"van1,car2","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""car2"",""point"":[5.7,6.4,7.7]}]",2,valid,
scene3,460,scene3_461,"drone3,spotC,car1,building1","[{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]}]",4,valid,
scene3,461,scene3_462,"car5,van1","[{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",2,valid,
scene3,462,scene3_463,"truck1,spotD,person1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""spotD"",""point"":[4.69,-5.85,35.57]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]}]",3,valid,
scene3,463,scene3_464,"car4,spotE,van1,building1,person3","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",5,valid,
scene3,464,scene3_465,"car4,runway1,car5","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]}]",3,valid,
scene3,465,scene3_466,"drone3,car1,building1","[{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]}]",3,valid,
scene3,466,scene3_467,"building2,truck1,runway1,person3","[{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",4,valid,
scene3,467,scene3_468,"drone3,car3,spotE","[{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]}]",3,valid,
scene3,468,scene3_469,"truck1,car1,runway1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]}]",3,valid,
scene3,469,scene3_470,"drone1,car2,building2","[{""id"":""drone1"",""point"":[4.46,-3.63,12.36]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]}]",3,valid,
scene3,470,scene3_471,"truck1,car2,building1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]}]",3,valid,
scene3,471,scene3_472,drone2,"[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]}]",1,valid,
scene3,472,scene3_473,"building1,truck1","[{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",2,valid,
scene3,473,scene3_474,"van1,drone3","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]}]",2,valid,
scene3,474,scene3_475,"car5,spotE,drone1","[{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]},{""id"":""drone1"",""point"":[4.46,-3.63,12.36]}]",3,valid,
scene3,475,scene3_476,"drone2,runway1,van1","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",3,valid,
scene3,476,scene3_477,"car2,van1,runway1,person2","[{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",4,valid,
scene3,477,scene3_478,"car3,building1,drone1","[{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""drone1"",""point"":[4.46,-3.63,12.36]}]",3,valid,
scene3,478,scene3_479,"drone2,runway1,van1","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",3,valid,
scene3,479,scene3_480,"car3,car4,building1,person1","[{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]}]",4,valid,
scene3,480,scene3_481,"van1,truck1,person3,spotB","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]}]",4,valid,
scene3,481,scene3_482,"car2,spotB","[{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]}]",2,valid,
scene3,482,scene3_483,"car4,building1,car2","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""car2"",""point"":[5.7,6.4,7.7]}]",3,valid,
scene3,483,scene3_484,"van1,car4","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""car4"",""point"":[-3.0,-6.6,19.0]}]",2,valid,
scene3,484,scene3_485,"van1,truck1,person2","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",3,valid,
scene3,485,scene3_486,"drone3,building2,car3,spotE","[{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]}]",4,valid,
scene3,486,scene3_487,"person1,truck1,spotB,car2,building2","[{""id"":""person1"",""point"":[1.92,-6.3,15.16]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]}]",5,valid,
scene3,487,scene3_488,"car1,car3,spotE","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]}]",3,valid,
scene3,488,scene3_489,"building2,drone3","[{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]}]",2,valid,
scene3,489,scene3_490,"car5,van1,building2,person3","[{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",4,valid,
scene3,490,scene3_491,"drone1,drone3","[{""id"":""drone1"",""point"":[4.46,-3.63,12.36]},{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]}]",2,valid,
scene3,491,scene3_492,"car5,building1,car3,building3","[{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]}]",4,valid,
scene3,492,scene3_493,"car2,car5","[{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]}]",2,valid,
scene3,493,scene3_494,"van1,car1,drone2,person2","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",4,valid,
scene3,494,scene3_495,"truck1,van1,person1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]}]",3,valid,
scene3,495,scene3_496,"van1,spotD","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""spotD"",""point"":[4.69,-5.85,35.57]}]",2,valid,
scene3,496,scene3_497,"van1,car1,spotA,person1","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""spotA"",""point"":[22.76,-6.346,16.7]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]}]",4,valid,
scene3,497,scene3_498,"building3,car1,person3","[{""id"":""building3"",""point"":[-37.9,-5.907,63.58]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",3,valid,
scene3,498,scene3_499,"drone1,car4,spotB","[{""id"":""drone1"",""point"":[4.46,-3.63,12.36]},{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]}]",3,valid,
scene3,499,scene3_500,"truck1,car2,person1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]}]",3,valid,
scene3,500,scene3_501,"truck1,runway1,car1,person1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]}]",4,valid,
scene3,501,scene3_502,"drone2,drone3,runway1","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]}]",3,valid,
scene3,502,scene3_503,van1,"[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",1,valid,
scene3,503,scene3_504,"truck1,runway1,van1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",3,valid,
scene3,504,scene3_505,"truck1,car5","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]}]",2,valid,
scene3,505,scene3_506,"truck1,van1,building2,person3","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",4,valid,
scene3,506,scene3_507,"van1,car5,runway1","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]}]",3,valid,
scene3,507,scene3_508,"van1,building2,truck1","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",3,valid,
scene3,508,scene3_509,"car1,truck1,building1,person2,spotC","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]}]",5,valid,
scene3,509,scene3_510,"van1,person2,spotC,car2","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]},{""id"":""car2"",""point"":[5.7,6.4,7.7]}]",4,valid,
scene3,510,scene3_511,"truck1,spotD,car2,person2","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""spotD"",""point"":[4.69,-5.85,35.57]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",4,valid,
scene3,511,scene3_512,"truck1,van1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",2,valid,
scene3,512,scene3_513,"drone2,car1,building2","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]}]",3,valid,
scene3,513,scene3_514,"car1,building2,drone2,person2","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",4,valid,
scene3,514,scene3_515,"car5,building1,car2,spotB,person2","[{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",5,valid,
scene3,515,scene3_516,"drone1,building3,truck1","[{""id"":""drone1"",""point"":[4.46,-3.63,12.36]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",3,valid,
scene3,516,scene3_517,"drone2,building1,car3,spotC","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]}]",4,valid,
scene3,517,scene3_518,"car3,building1,building3,van1","[{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",4,valid,
scene3,518,scene3_519,"car1,building3,person3","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]},{""id"":""person3"",""point"":[-1.4,-6.2,32.8]}]",3,valid,
scene3,519,scene3_520,"car4,building3,car5,building1","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]}]",4,valid,
scene3,520,scene3_521,"drone2,spotA,car3,spotE","[{""id"":""drone2"",""point"":[-0.8,-3.7,13.15]},{""id"":""spotA"",""point"":[22.76,-6.346,16.7]},{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]}]",4,valid,
scene3,521,scene3_522,"car4,spotC,truck1","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",3,valid,
scene3,522,scene3_523,"car4,building2,van1,spotE","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]}]",4,valid,
scene3,523,scene3_524,"truck1,spotC,car4","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]},{""id"":""car4"",""point"":[-3.0,-6.6,19.0]}]",3,valid,
scene3,524,scene3_525,"car1,car2,person2","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",3,valid,
scene3,525,scene3_526,"car1,spotC,building3","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]}]",3,valid,
scene3,526,scene3_527,"car2,building3,car4,spotE","[{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]},{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""spotE"",""point"":[29.0,-5.75,33.93]}]",4,valid,
scene3,527,scene3_528,"car1,spotD,car5,spotB","[{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""spotD"",""point"":[4.69,-5.85,35.57]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""spotB"",""point"":[18.0,-6.0,1.98]}]",4,valid,
scene3,528,scene3_529,"car3,runway1,van1,person2","[{""id"":""car3"",""point"":[0.2,-6.5,18.0]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",4,valid,
scene3,529,scene3_530,"truck1,spotA,car2,building1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""spotA"",""point"":[22.76,-6.346,16.7]},{""id"":""car2"",""point"":[5.7,6.4,7.7]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]}]",4,valid,
scene3,530,scene3_531,"truck1,car5,building1,person1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""person1"",""point"":[1.92,-6.3,15.16]}]",4,valid,
scene3,531,scene3_532,"van1,building3,truck1","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",3,valid,
scene3,532,scene3_533,"truck1,car5,building3","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car5"",""point"":[-16.2,-6.6,20.7]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]}]",3,valid,
scene3,533,scene3_534,"van1,truck1","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",2,valid,
scene3,534,scene3_535,"van1,building2","[{""id"":""van1"",""point"":[-5.21,-4.713,16.07]},{""id"":""building2"",""point"":[4.3,-4.6,52.86]}]",2,valid,
scene3,535,scene3_536,"truck1,runway1,van1","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""runway1"",""point"":[-5.36,-6.2,30.0]},{""id"":""van1"",""point"":[-5.21,-4.713,16.07]}]",3,valid,
scene3,536,scene3_537,"car4,building1,drone1,building3","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""building1"",""point"":[33.32,-3.43,51.04]},{""id"":""drone1"",""point"":[4.46,-3.63,12.36]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]}]",4,valid,
scene3,537,scene3_538,"car4,truck1","[{""id"":""car4"",""point"":[-3.0,-6.6,19.0]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]}]",2,valid,
scene3,538,scene3_539,"truck1,car1,person2","[{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""car1"",""point"":[11.44,-6.4,15.0]},{""id"":""person2"",""point"":[-4.9,-6.5,12.26]}]",3,valid,
scene3,539,scene3_540,"drone3,building3,truck1,spotC","[{""id"":""drone3"",""point"":[-10.3,-1.13,13.7]},{""id"":""building3"",""point"":[-37.9,-5.907,63.58]},{""id"":""truck1"",""point"":[-11.21,-4.713,18.161]},{""id"":""spotC"",""point"":[-3.87,-6.686,8.45]}]",4,valid,
