scene,row_index,unified_id,panel_id,status,mask_fraction,nearest_sample_time,target_sample_time,masked_file_exists,model_input_uses_masked_path,mask_version
scene3,397,scene3::397,P2,masked,0.12098362,2.218375,2.218,True,True,hand_mask_v1
scene3,397,scene3::397,P3,masked,0.19138346,3.663843,3.664,True,True,hand_mask_v1
scene3,398,scene3::398,P1,masked,0.13234049,1.081654,1.082,True,True,hand_mask_v1
scene3,398,scene3::398,P2,masked,0.18270942,2.083049,2.083,True,True,hand_mask_v1
scene3,398,scene3::398,P3,masked,0.18200087,2.624556,2.625,True,True,hand_mask_v1
scene3,399,scene3::399,P1,masked,0.15301595,1.079198,1.079,True,True,hand_mask_v1
scene3,399,scene3::399,P2,masked,0.14728434,1.634355,1.634,True,True,hand_mask_v1
scene3,399,scene3::399,P3,masked,0.15548421,3.080052,3.080,True,True,hand_mask_v1
scene3,400,scene3::400,P1,masked,0.15916965,1.403379,1.403,True,True,hand_mask_v1
scene3,400,scene3::400,P2,masked,0.17578261,2.848535,2.849,True,True,hand_mask_v1
scene3,400,scene3::400,P3,masked,0.19818305,4.850042,4.850,True,True,hand_mask_v1
scene3,401,scene3::401,P1,masked,0.16488525,1.551383,1.551,True,True,hand_mask_v1
scene3,401,scene3::401,P2,masked,0.16127686,2.092835,2.093,True,True,hand_mask_v1
scene3,401,scene3::401,P3,masked,0.06283854,5.537605,5.538,True,True,hand_mask_v1
scene3,402,scene3::402,P1,masked,0.14740533,3.957148,3.957,True,True,hand_mask_v1
scene3,402,scene3::402,P2,masked,0.16559191,5.401981,5.402,True,True,hand_mask_v1
scene3,402,scene3::402,P3,masked,0.15892388,5.958620,5.959,True,True,hand_mask_v1
scene3,403,scene3::403,P1,masked,0.1909611,2.650742,2.651,True,True,hand_mask_v1
scene3,403,scene3::403,P2,masked,0.15514648,4.096217,4.096,True,True,hand_mask_v1
scene3,403,scene3::403,P3,masked,0.05641602,5.652280,5.652,True,True,hand_mask_v1
scene3,404,scene3::404,P1,masked,0.18790636,1.204038,1.204,True,True,hand_mask_v1
scene3,404,scene3::404,P2,masked,0.15744466,4.204936,4.205,True,True,hand_mask_v1
scene3,404,scene3::404,P3,masked,0.09406169,6.205107,6.205,True,True,hand_mask_v1
scene3,405,scene3::405,P1,masked,0.18266113,3.330358,3.330,True,True,hand_mask_v1
scene3,405,scene3::405,P2,masked,0.1786008,3.886533,3.887,True,True,hand_mask_v1
scene3,405,scene3::405,P3,masked,0.15378581,4.886189,4.886,True,True,hand_mask_v1
scene3,406,scene3::406,P1,masked,0.19239855,1.550555,1.551,True,True,hand_mask_v1
scene3,406,scene3::406,P2,masked,0.22112061,3.537673,3.538,True,True,hand_mask_v1
scene3,406,scene3::406,P3,masked,0.22845947,4.969561,4.970,True,True,hand_mask_v1
scene3,407,scene3::407,P1,masked,0.1581996,1.204573,1.205,True,True,hand_mask_v1
scene3,407,scene3::407,P2,masked,0.17386556,1.760711,1.761,True,True,hand_mask_v1
scene3,407,scene3::407,P3,masked,0.15741672,3.649418,3.649,True,True,hand_mask_v1
scene3,408,scene3::408,P1,masked,0.1500548,1.869624,1.870,True,True,hand_mask_v1
scene3,408,scene3::408,P2,masked,0.17112847,3.425877,3.426,True,True,hand_mask_v1
scene3,408,scene3::408,P3,masked,0.15104275,4.857995,4.858,True,True,hand_mask_v1
scene3,409,scene3::409,P1,masked,0.12783393,1.552600,1.553,True,True,hand_mask_v1
scene3,409,scene3::409,P2,masked,0.18596002,4.998909,4.999,True,True,hand_mask_v1
scene3,409,scene3::409,P3,masked,0.17980577,5.554254,5.554,True,True,hand_mask_v1
scene3,410,scene3::410,P1,masked,0.15220812,2.885482,2.885,True,True,hand_mask_v1
scene3,410,scene3::410,P2,masked,0.15508464,3.886568,3.887,True,True,hand_mask_v1
scene3,410,scene3::410,P3,masked,0.17537462,6.429445,6.429,True,True,hand_mask_v1
scene3,411,scene3::411,P1,masked,0.15660807,0.995203,0.995,True,True,hand_mask_v1
scene3,411,scene3::411,P2,masked,0.16191406,2.440579,2.441,True,True,hand_mask_v1
scene3,411,scene3::411,P3,masked,0.13400499,4.983931,4.984,True,True,hand_mask_v1
scene3,412,scene3::412,P1,masked,0.12330295,0.885880,0.886,True,True,hand_mask_v1
scene3,412,scene3::412,P2,masked,0.15767849,1.886367,1.886,True,True,hand_mask_v1
scene3,412,scene3::412,P3,masked,0.14352024,4.331397,4.331,True,True,hand_mask_v1
scene3,413,scene3::413,P1,masked,0.14810113,1.664009,1.664,True,True,hand_mask_v1
scene3,413,scene3::413,P2,masked,0.14729818,2.331476,2.331,True,True,hand_mask_v1
scene3,413,scene3::413,P3,masked,0.18849121,3.664245,3.664,True,True,hand_mask_v1
scene3,414,scene3::414,P1,masked,0.09042155,1.664142,1.664,True,True,hand_mask_v1
scene3,414,scene3::414,P2,masked,0.07343099,2.219432,2.219,True,True,hand_mask_v1
scene3,414,scene3::414,P3,masked,0.20317871,3.665889,3.666,True,True,hand_mask_v1
scene3,415,scene3::415,P1,masked,0.1321856,2.547508,2.548,True,True,hand_mask_v1
scene3,415,scene3::415,P2,masked,0.13606283,3.771825,3.772,True,True,hand_mask_v1
scene3,415,scene3::415,P3,masked,0.13571506,4.327573,4.328,True,True,hand_mask_v1
scene3,416,scene3::416,P1,masked,0.20324164,1.775567,1.776,True,True,hand_mask_v1
scene3,416,scene3::416,P2,masked,0.20115967,2.331343,2.331,True,True,hand_mask_v1
scene3,416,scene3::416,P3,masked,0.12667562,3.317371,3.317,True,True,hand_mask_v1
scene3,417,scene3::417,P1,masked,0.20088596,1.218479,1.218,True,True,hand_mask_v1
scene3,417,scene3::417,P2,masked,0.20008057,1.774473,1.774,True,True,hand_mask_v1
scene3,417,scene3::417,P3,masked,0.16430528,4.217245,4.217,True,True,hand_mask_v1
scene3,418,scene3::418,P1,masked,0.18110243,1.427863,1.428,True,True,hand_mask_v1
scene3,418,scene3::418,P2,masked,0.26691081,2.427196,2.427,True,True,hand_mask_v1
scene3,418,scene3::418,P3,masked,0.20054145,3.428231,3.428,True,True,hand_mask_v1
scene3,419,scene3::419,P1,masked,0.1753125,2.438667,2.439,True,True,hand_mask_v1
scene3,419,scene3::419,P2,masked,0.17821696,2.993397,2.993,True,True,hand_mask_v1
scene3,419,scene3::419,P3,masked,0.17616862,5.444108,5.444,True,True,hand_mask_v1
scene3,420,scene3::420,P1,masked,0.12912788,2.663181,2.663,True,True,hand_mask_v1
scene3,420,scene3::420,P2,masked,0.13066705,3.190879,3.191,True,True,hand_mask_v1
scene3,420,scene3::420,P3,masked,0.1299707,3.746718,3.747,True,True,hand_mask_v1
scene3,421,scene3::421,P1,masked,0.15514838,1.640156,1.640,True,True,hand_mask_v1
scene3,421,scene3::421,P2,masked,0.15598226,2.195863,2.196,True,True,hand_mask_v1
scene3,421,scene3::421,P3,masked,0.19265299,3.196053,3.196,True,True,hand_mask_v1
scene3,422,scene3::422,P1,masked,0.12208713,1.885241,1.885,True,True,hand_mask_v1
scene3,422,scene3::422,P2,masked,0.17254557,3.885364,3.885,True,True,hand_mask_v1
scene3,422,scene3::422,P3,masked,0.17030707,4.441382,4.441,True,True,hand_mask_v1
scene3,423,scene3::423,P1,masked,0.14210748,1.204407,1.204,True,True,hand_mask_v1
scene3,423,scene3::423,P2,masked,0.13200005,2.760514,2.761,True,True,hand_mask_v1
scene3,423,scene3::423,P3,masked,0.17094347,3.761025,3.761,True,True,hand_mask_v1
scene3,424,scene3::424,P1,masked,0.10389133,1.205364,1.205,True,True,hand_mask_v1
scene3,424,scene3::424,P2,masked,0.15162354,2.206638,2.207,True,True,hand_mask_v1
scene3,424,scene3::424,P3,masked,0.21600667,3.648552,3.649,True,True,hand_mask_v1
scene3,425,scene3::425,P1,masked,0.18038276,1.219198,1.219,True,True,hand_mask_v1
scene3,425,scene3::425,P2,masked,0.14949219,2.664220,2.664,True,True,hand_mask_v1
scene3,425,scene3::425,P3,masked,0.07868707,3.663966,3.664,True,True,hand_mask_v1
scene3,426,scene3::426,P1,masked,0.13994982,1.214907,1.215,True,True,hand_mask_v1
scene3,426,scene3::426,P2,masked,0.19799262,3.216405,3.216,True,True,hand_mask_v1
scene3,426,scene3::426,P3,masked,0.20156114,3.773419,3.773,True,True,hand_mask_v1
scene3,427,scene3::427,P1,masked,0.28439236,1.107919,1.108,True,True,hand_mask_v1
scene3,427,scene3::427,P2,masked,0.23846137,1.663653,1.664,True,True,hand_mask_v1
scene3,427,scene3::427,P3,masked,0.16986003,3.094256,3.094,True,True,hand_mask_v1
scene3,428,scene3::428,P1,masked,0.15748996,1.440570,1.441,True,True,hand_mask_v1
scene3,428,scene3::428,P2,masked,0.16503554,3.107638,3.108,True,True,hand_mask_v1
scene3,428,scene3::428,P3,masked,0.17440348,4.887699,4.888,True,True,hand_mask_v1
scene3,429,scene3::429,P1,masked,0.19282308,2.764916,2.765,True,True,hand_mask_v1
scene3,429,scene3::429,P2,masked,0.19095703,3.765551,3.766,True,True,hand_mask_v1
scene3,429,scene3::429,P3,masked,0.18371202,4.321402,4.321,True,True,hand_mask_v1
scene3,430,scene3::430,P1,masked,0.15034641,1.204232,1.204,True,True,hand_mask_v1
scene3,430,scene3::430,P2,masked,0.21312907,2.649477,2.649,True,True,hand_mask_v1
scene3,430,scene3::430,P3,masked,0.16387858,3.650375,3.650,True,True,hand_mask_v1
scene3,431,scene3::431,P1,masked,0.19306641,0.772626,0.773,True,True,hand_mask_v1
scene3,431,scene3::431,P2,masked,0.05743734,2.215398,2.215,True,True,hand_mask_v1
scene3,431,scene3::431,P3,masked,0.15076931,3.773693,3.774,True,True,hand_mask_v1
scene3,432,scene3::432,P1,masked,0.1625765,3.329649,3.330,True,True,hand_mask_v1
scene3,432,scene3::432,P2,masked,0.16323947,3.997836,3.998,True,True,hand_mask_v1
scene3,432,scene3::432,P3,masked,0.14570719,5.554280,5.554,True,True,hand_mask_v1
scene3,433,scene3::433,P1,masked,0.11173665,1.103179,1.103,True,True,hand_mask_v1
scene3,433,scene3::433,P2,masked,0.10731174,1.658112,1.658,True,True,hand_mask_v1
scene3,433,scene3::433,P3,masked,0.19307699,3.103328,3.103,True,True,hand_mask_v1
scene3,434,scene3::434,P1,masked,0.14049127,1.760275,1.760,True,True,hand_mask_v1
scene3,434,scene3::434,P2,masked,0.17353461,2.843694,2.844,True,True,hand_mask_v1
scene3,434,scene3::434,P3,masked,0.18264377,4.273898,4.274,True,True,hand_mask_v1
scene3,435,scene3::435,P1,masked,0.13686388,1.750458,1.750,True,True,hand_mask_v1
scene3,435,scene3::435,P2,masked,0.13881538,2.306487,2.306,True,True,hand_mask_v1
scene3,435,scene3::435,P3,masked,0.06150852,3.751331,3.751,True,True,hand_mask_v1
scene3,436,scene3::436,P1,masked,0.13616401,1.107785,1.108,True,True,hand_mask_v1
scene3,436,scene3::436,P2,masked,0.15885824,2.552528,2.553,True,True,hand_mask_v1
scene3,436,scene3::436,P3,masked,0.15937826,3.094666,3.095,True,True,hand_mask_v1
scene3,437,scene3::437,P1,masked,0.13525798,2.775054,2.775,True,True,hand_mask_v1
scene3,437,scene3::437,P2,masked,0.13566352,3.331169,3.331,True,True,hand_mask_v1
scene3,437,scene3::437,P3,masked,0.13337863,4.331561,4.332,True,True,hand_mask_v1
scene3,438,scene3::438,P1,masked,0.13905463,0.885261,0.885,True,True,hand_mask_v1
scene3,438,scene3::438,P2,masked,0.14062717,1.881913,1.882,True,True,hand_mask_v1
scene3,438,scene3::438,P3,masked,0.05539388,3.882349,3.882,True,True,hand_mask_v1
scene3,439,scene3::439,P1,masked,0.14524306,1.303771,1.304,True,True,hand_mask_v1
scene3,439,scene3::439,P2,masked,0.14555393,1.845993,1.846,True,True,hand_mask_v1
scene3,439,scene3::439,P3,masked,0.19979004,4.288059,4.288,True,True,hand_mask_v1
scene3,440,scene3::440,P1,masked,0.16989746,1.663245,1.663,True,True,hand_mask_v1
scene3,440,scene3::440,P2,masked,0.1631486,2.663025,2.663,True,True,hand_mask_v1
scene3,440,scene3::440,P3,masked,0.16098633,3.664476,3.664,True,True,hand_mask_v1
scene3,441,scene3::441,P1,masked,0.15798828,2.440686,2.441,True,True,hand_mask_v1
scene3,441,scene3::441,P2,masked,0.1603087,3.885369,3.885,True,True,hand_mask_v1
scene3,441,scene3::441,P3,masked,0.16172607,4.441785,4.442,True,True,hand_mask_v1
scene3,442,scene3::442,P1,masked,0.13995578,2.538593,2.539,True,True,hand_mask_v1
scene3,442,scene3::442,P2,masked,0.1607761,3.984104,3.984,True,True,hand_mask_v1
scene3,442,scene3::442,P3,masked,0.16226807,4.539765,4.540,True,True,hand_mask_v1
scene3,443,scene3::443,P1,masked,0.17804986,1.315847,1.316,True,True,hand_mask_v1
scene3,443,scene3::443,P2,masked,0.15177382,5.303139,5.303,True,True,hand_mask_v1
scene3,443,scene3::443,P3,masked,0.06053413,7.303185,7.303,True,True,hand_mask_v1
scene3,444,scene3::444,P1,masked,0.22937771,2.887859,2.888,True,True,hand_mask_v1
scene3,444,scene3::444,P2,masked,0.05770264,3.886917,3.887,True,True,hand_mask_v1
scene3,444,scene3::444,P3,masked,0.10622667,4.888998,4.889,True,True,hand_mask_v1
scene3,445,scene3::445,P1,masked,0.21761095,1.746206,1.746,True,True,hand_mask_v1
scene3,445,scene3::445,P2,masked,0.20975993,2.746658,2.747,True,True,hand_mask_v1
scene3,445,scene3::445,P3,masked,0.21041667,3.303168,3.303,True,True,hand_mask_v1
scene3,446,scene3::446,P1,masked,0.14369059,2.413737,2.414,True,True,hand_mask_v1
scene3,446,scene3::446,P2,masked,0.13485433,3.858367,3.858,True,True,hand_mask_v1
scene3,446,scene3::446,P3,masked,0.13734456,4.414932,4.415,True,True,hand_mask_v1
scene3,447,scene3::447,P1,masked,0.13615668,3.623927,3.624,True,True,hand_mask_v1
scene3,447,scene3::447,P2,masked,0.13864583,5.055340,5.055,True,True,hand_mask_v1
scene3,447,scene3::447,P3,masked,0.13688151,5.611209,5.611,True,True,hand_mask_v1
scene3,448,scene3::448,P1,masked,0.13413547,3.746483,3.746,True,True,hand_mask_v1
scene3,448,scene3::448,P2,masked,0.14074517,4.746859,4.747,True,True,hand_mask_v1
scene3,448,scene3::448,P3,masked,0.05514865,6.747427,6.747,True,True,hand_mask_v1
scene3,449,scene3::449,P1,masked,0.21294895,2.428058,2.428,True,True,hand_mask_v1
scene3,449,scene3::449,P2,masked,0.17959907,4.415185,4.415,True,True,hand_mask_v1
scene3,449,scene3::449,P3,masked,0.17318983,4.971404,4.971,True,True,hand_mask_v1
scene3,450,scene3::450,P1,masked,0.17354275,1.760067,1.760,True,True,hand_mask_v1
scene3,450,scene3::450,P2,masked,0.17708198,2.760153,2.760,True,True,hand_mask_v1
scene3,450,scene3::450,P3,masked,0.19515788,4.302437,4.302,True,True,hand_mask_v1
scene3,451,scene3::451,P1,masked,0.18228407,1.650382,1.650,True,True,hand_mask_v1
scene3,451,scene3::451,P2,masked,0.18409722,2.206494,2.206,True,True,hand_mask_v1
scene3,451,scene3::451,P3,masked,0.19650336,3.206688,3.207,True,True,hand_mask_v1
scene3,452,scene3::452,P1,masked,0.18082764,1.552489,1.552,True,True,hand_mask_v1
scene3,452,scene3::452,P2,masked,0.19019586,4.554294,4.554,True,True,hand_mask_v1
scene3,452,scene3::452,P3,masked,0.18939263,5.095609,5.096,True,True,hand_mask_v1
scene3,453,scene3::453,P1,masked,0.13851264,1.219061,1.219,True,True,hand_mask_v1
scene3,453,scene3::453,P2,masked,0.17622694,3.221012,3.221,True,True,hand_mask_v1
scene3,453,scene3::453,P3,masked,0.17668566,3.999135,3.999,True,True,hand_mask_v1
scene3,454,scene3::454,P1,masked,0.13859972,1.637489,1.637,True,True,hand_mask_v1
scene3,454,scene3::454,P2,masked,0.14857585,3.193776,3.194,True,True,hand_mask_v1
scene3,454,scene3::454,P3,masked,0.13498644,5.195358,5.195,True,True,hand_mask_v1
scene3,455,scene3::455,P1,masked,0.12849582,2.664313,2.664,True,True,hand_mask_v1
scene3,455,scene3::455,P2,masked,0.11665202,3.332099,3.332,True,True,hand_mask_v1
scene3,455,scene3::455,P3,masked,0.15553657,4.332257,4.332,True,True,hand_mask_v1
scene3,456,scene3::456,P1,masked,0.12721951,3.650108,3.650,True,True,hand_mask_v1
scene3,456,scene3::456,P2,masked,0.1196658,4.651387,4.651,True,True,hand_mask_v1
scene3,456,scene3::456,P3,masked,0.12554742,6.193420,6.193,True,True,hand_mask_v1
scene3,457,scene3::457,P1,masked,0.14222276,3.220694,3.221,True,True,hand_mask_v1
scene3,457,scene3::457,P2,masked,0.13902615,4.304820,4.305,True,True,hand_mask_v1
scene3,457,scene3::457,P3,masked,0.1436773,5.736028,5.736,True,True,hand_mask_v1
scene3,458,scene3::458,P1,masked,0.13033691,1.106794,1.107,True,True,hand_mask_v1
scene3,458,scene3::458,P2,masked,0.12519531,3.093518,3.094,True,True,hand_mask_v1
scene3,458,scene3::458,P3,masked,0.1491154,6.096479,6.096,True,True,hand_mask_v1
scene3,459,scene3::459,P1,masked,0.11677599,1.413395,1.413,True,True,hand_mask_v1
scene3,459,scene3::459,P2,masked,0.16596544,3.940846,3.941,True,True,hand_mask_v1
scene3,459,scene3::459,P3,masked,0.14719401,4.914165,4.914,True,True,hand_mask_v1
scene3,460,scene3::460,P1,masked,0.1633488,3.538235,3.538,True,True,hand_mask_v1
scene3,460,scene3::460,P2,masked,0.17918701,4.539471,4.539,True,True,hand_mask_v1
scene3,460,scene3::460,P3,masked,0.13488553,5.540795,5.541,True,True,hand_mask_v1
scene3,461,scene3::461,P1,masked,0.25568658,1.538586,1.539,True,True,hand_mask_v1
scene3,461,scene3::461,P2,masked,0.26230984,2.538563,2.539,True,True,hand_mask_v1
scene3,461,scene3::461,P3,masked,0.23571804,3.093461,3.093,True,True,hand_mask_v1
scene3,462,scene3::462,P1,masked,0.17872314,3.079775,3.080,True,True,hand_mask_v1
scene3,462,scene3::462,P2,masked,0.16786241,3.636212,3.636,True,True,hand_mask_v1
scene3,462,scene3::462,P3,masked,0.17664334,4.623435,4.623,True,True,hand_mask_v1
scene3,463,scene3::463,P1,masked,0.1766333,2.759797,2.760,True,True,hand_mask_v1
scene3,463,scene3::463,P2,masked,0.18240641,8.303960,8.304,True,True,hand_mask_v1
scene3,463,scene3::463,P3,masked,0.17995117,8.845296,8.845,True,True,hand_mask_v1
scene3,464,scene3::464,P1,masked,0.18781711,2.428875,2.429,True,True,hand_mask_v1
scene3,464,scene3::464,P2,masked,0.23155545,3.873825,3.874,True,True,hand_mask_v1
scene3,464,scene3::464,P3,masked,0.22500624,4.429831,4.430,True,True,hand_mask_v1
scene3,465,scene3::465,P1,masked,0.23523709,1.871658,1.872,True,True,hand_mask_v1
scene3,465,scene3::465,P2,masked,0.24101834,2.428086,2.428,True,True,hand_mask_v1
scene3,465,scene3::465,P3,masked,0.16642415,4.427724,4.428,True,True,hand_mask_v1
scene3,466,scene3::466,P1,masked,0.1762085,1.771635,1.772,True,True,hand_mask_v1
scene3,466,scene3::466,P2,masked,0.21165202,3.329194,3.329,True,True,hand_mask_v1
scene3,466,scene3::466,P3,masked,0.16824816,7.332602,7.333,True,True,hand_mask_v1
scene3,467,scene3::467,P1,masked,0.07649523,2.547679,2.548,True,True,hand_mask_v1
scene3,467,scene3::467,P2,masked,0.18714871,4.647689,4.648,True,True,hand_mask_v1
scene3,467,scene3::467,P3,masked,0.18616862,6.066625,6.067,True,True,hand_mask_v1
scene3,468,scene3::468,P1,masked,0.16976128,1.316099,1.316,True,True,hand_mask_v1
scene3,468,scene3::468,P2,masked,0.16889269,1.872441,1.872,True,True,hand_mask_v1
scene3,468,scene3::468,P3,masked,0.14273492,3.315907,3.316,True,True,hand_mask_v1
scene3,469,scene3::469,P1,masked,0.21970161,0.858284,0.858,True,True,hand_mask_v1
scene3,469,scene3::469,P2,masked,0.20379666,1.858234,1.858,True,True,hand_mask_v1
scene3,469,scene3::469,P3,masked,0.15037272,3.400531,3.401,True,True,hand_mask_v1
scene3,470,scene3::470,P1,masked,0.14340549,1.327715,1.328,True,True,hand_mask_v1
scene3,470,scene3::470,P2,masked,0.16427734,3.758228,3.758,True,True,hand_mask_v1
scene3,470,scene3::470,P3,masked,0.16833062,4.315284,4.315,True,True,hand_mask_v1
scene3,471,scene3::471,P1,masked,0.13017578,1.858697,1.859,True,True,hand_mask_v1
scene3,471,scene3::471,P2,masked,0.13344347,2.858698,2.859,True,True,hand_mask_v1
scene3,471,scene3::471,P3,masked,0.13314589,4.387855,4.388,True,True,hand_mask_v1
scene3,472,scene3::472,P1,masked,0.16075304,1.995895,1.996,True,True,hand_mask_v1
scene3,472,scene3::472,P2,masked,0.21676053,3.441565,3.442,True,True,hand_mask_v1
scene3,472,scene3::472,P3,masked,0.16540392,4.983727,4.984,True,True,hand_mask_v1
scene3,473,scene3::473,P1,masked,0.19154514,1.330305,1.330,True,True,hand_mask_v1
scene3,473,scene3::473,P2,masked,0.24523383,3.317680,3.318,True,True,hand_mask_v1
scene3,473,scene3::473,P3,masked,0.24228136,4.318678,4.319,True,True,hand_mask_v1
scene3,474,scene3::474,P1,masked,0.06781494,3.106619,3.107,True,True,hand_mask_v1
scene3,474,scene3::474,P2,masked,0.18422987,4.538193,4.538,True,True,hand_mask_v1
scene3,474,scene3::474,P3,masked,0.18170736,5.080362,5.080,True,True,hand_mask_v1
scene3,475,scene3::475,P1,masked,0.21341119,2.331286,2.331,True,True,hand_mask_v1
scene3,475,scene3::475,P2,masked,0.21352566,2.886856,2.887,True,True,hand_mask_v1
scene3,475,scene3::475,P3,masked,0.19843316,4.888318,4.888,True,True,hand_mask_v1
scene3,476,scene3::476,P1,masked,0.15562419,1.552628,1.553,True,True,hand_mask_v1
scene3,476,scene3::476,P2,masked,0.12558105,3.108051,3.108,True,True,hand_mask_v1
scene3,476,scene3::476,P3,masked,0.194949,5.108823,5.109,True,True,hand_mask_v1
scene3,477,scene3::477,P1,masked,0.15994683,4.551934,4.552,True,True,hand_mask_v1
scene3,477,scene3::477,P2,masked,0.15848633,5.107609,5.108,True,True,hand_mask_v1
scene3,477,scene3::477,P3,masked,0.15863471,5.648024,5.648,True,True,hand_mask_v1
scene3,478,scene3::478,P1,masked,0.16005046,1.663398,1.663,True,True,hand_mask_v1
scene3,478,scene3::478,P2,masked,0.16411648,2.219478,2.219,True,True,hand_mask_v1
scene3,478,scene3::478,P3,masked,0.14878337,3.636074,3.636,True,True,hand_mask_v1
scene3,479,scene3::479,P1,masked,0.1627577,1.885219,1.885,True,True,hand_mask_v1
scene3,479,scene3::479,P2,masked,0.18180773,3.427466,3.427,True,True,hand_mask_v1
scene3,479,scene3::479,P3,masked,0.15729818,4.869280,4.869,True,True,hand_mask_v1
scene3,480,scene3::480,P1,masked,0.17173041,2.994035,2.994,True,True,hand_mask_v1
scene3,480,scene3::480,P2,masked,0.1769279,3.995238,3.995,True,True,hand_mask_v1
scene3,480,scene3::480,P3,masked,0.06423231,5.551835,5.552,True,True,hand_mask_v1
scene3,481,scene3::481,P1,masked,0.1936849,1.094144,1.094,True,True,hand_mask_v1
scene3,481,scene3::481,P2,masked,0.05429688,2.093645,2.094,True,True,hand_mask_v1
scene3,481,scene3::481,P3,masked,0.05657281,2.647384,2.647,True,True,hand_mask_v1
scene3,482,scene3::482,P1,masked,0.15660021,2.755961,2.756,True,True,hand_mask_v1
scene3,482,scene3::482,P2,masked,0.11795627,4.314328,4.314,True,True,hand_mask_v1
scene3,482,scene3::482,P3,masked,0.13323568,6.269765,6.270,True,True,hand_mask_v1
scene3,483,scene3::483,P1,masked,0.1297328,1.551240,1.551,True,True,hand_mask_v1
scene3,483,scene3::483,P2,masked,0.13920464,2.550495,2.550,True,True,hand_mask_v1
scene3,483,scene3::483,P3,masked,0.13689507,3.093363,3.093,True,True,hand_mask_v1
scene3,484,scene3::484,P1,masked,0.13944173,1.539825,1.540,True,True,hand_mask_v1
scene3,484,scene3::484,P2,masked,0.18364583,2.984589,2.985,True,True,hand_mask_v1
scene3,484,scene3::484,P3,masked,0.1705466,3.986053,3.986,True,True,hand_mask_v1
scene3,485,scene3::485,P1,masked,0.26574653,1.663470,1.663,True,True,hand_mask_v1
scene3,485,scene3::485,P2,masked,0.1754777,2.760896,2.761,True,True,hand_mask_v1
scene3,485,scene3::485,P3,masked,0.1590332,5.761611,5.762,True,True,hand_mask_v1
scene3,486,scene3::486,P1,masked,0.13903158,1.885436,1.885,True,True,hand_mask_v1
scene3,486,scene3::486,P2,masked,0.159984,3.312174,3.312,True,True,hand_mask_v1
scene3,486,scene3::486,P3,masked,0.05159098,4.869126,4.869,True,True,hand_mask_v1
scene3,487,scene3::487,P1,masked,0.11256293,1.774423,1.774,True,True,hand_mask_v1
scene3,487,scene3::487,P2,masked,0.18022597,3.317717,3.318,True,True,hand_mask_v1
scene3,487,scene3::487,P3,masked,0.05711263,4.318262,4.318,True,True,hand_mask_v1
scene3,488,scene3::488,P1,masked,0.21620307,1.331250,1.331,True,True,hand_mask_v1
scene3,488,scene3::488,P2,masked,0.26269558,3.777903,3.778,True,True,hand_mask_v1
scene3,488,scene3::488,P3,masked,0.26796766,4.319461,4.319,True,True,hand_mask_v1
scene3,489,scene3::489,P1,masked,0.15442573,1.997059,1.997,True,True,hand_mask_v1
scene3,489,scene3::489,P2,masked,0.20897054,3.998388,3.998,True,True,hand_mask_v1
scene3,489,scene3::489,P3,masked,0.20968235,6.000006,6.000,True,True,hand_mask_v1
scene3,490,scene3::490,P1,masked,0.2192098,1.315351,1.315,True,True,hand_mask_v1
scene3,490,scene3::490,P2,masked,0.23925564,3.288569,3.289,True,True,hand_mask_v1
scene3,490,scene3::490,P3,masked,0.23625841,4.276004,4.276,True,True,hand_mask_v1
scene3,491,scene3::491,P1,masked,0.17542128,1.330905,1.331,True,True,hand_mask_v1
scene3,491,scene3::491,P2,masked,0.19075494,2.885480,2.885,True,True,hand_mask_v1
scene3,491,scene3::491,P3,masked,0.14249674,3.886810,3.887,True,True,hand_mask_v1
scene3,492,scene3::492,P1,masked,0.14075358,1.301308,1.301,True,True,hand_mask_v1
scene3,492,scene3::492,P2,masked,0.22070502,2.746950,2.747,True,True,hand_mask_v1
scene3,492,scene3::492,P3,masked,0.20103841,3.747775,3.748,True,True,hand_mask_v1
scene3,493,scene3::493,P1,masked,0.13390652,1.663626,1.664,True,True,hand_mask_v1
scene3,493,scene3::493,P2,masked,0.19634766,5.652569,5.653,True,True,hand_mask_v1
scene3,493,scene3::493,P3,masked,0.19474935,6.194122,6.194,True,True,hand_mask_v1
scene3,494,scene3::494,P1,masked,0.19402127,2.997513,2.998,True,True,hand_mask_v1
scene3,494,scene3::494,P2,masked,0.17600071,4.995087,4.995,True,True,hand_mask_v1
scene3,494,scene3::494,P3,masked,0.18096951,5.550215,5.550,True,True,hand_mask_v1
scene3,495,scene3::495,P1,masked,0.15484375,0.771588,0.772,True,True,hand_mask_v1
scene3,495,scene3::495,P2,masked,0.19900879,2.216305,2.216,True,True,hand_mask_v1
scene3,495,scene3::495,P3,masked,0.17771756,3.759793,3.760,True,True,hand_mask_v1
scene3,496,scene3::496,P1,masked,0.18292209,1.442202,1.442,True,True,hand_mask_v1
scene3,496,scene3::496,P2,masked,0.18881727,3.443013,3.443,True,True,hand_mask_v1
scene3,496,scene3::496,P3,masked,0.05679362,6.443683,6.444,True,True,hand_mask_v1
scene3,497,scene3::497,P1,masked,0.19291965,1.870075,1.870,True,True,hand_mask_v1
scene3,497,scene3::497,P2,masked,0.20675863,3.871177,3.871,True,True,hand_mask_v1
scene3,497,scene3::497,P3,masked,0.15746745,6.871404,6.871,True,True,hand_mask_v1
